Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query before ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb37;1;BGL2;euklid;593962.0564387838;2748;216.14339753958652;154.6377438419404;839;1516;1045;147;-149;579.0113551764424;3.22815499636126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;10;10;10;10;10;47;10;36;10;10;10;10;10;45;20;164;20;20;20;56;118;50;30;30;30;30;66;30;40;863;30;30;30;30;30;30;48;30;30;69;99;30;128;46;30;30;231;79;30;57;46;20;20;20;20;19;10;10;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL2;winkel;139482.21156622877;2748;50.7577189105636;21.681893746471502;38;744;2874;104;-365;178.14538862529895;0.014782969377564851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10;84;10;45;239;10;10;10;10;10;114;10;10;10;10;10;14;10;58;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;86;20;20;20;20;72;42;39;33;20;20;20;20;20;62;30;30;30;30;30;30;30;30;49;30;30;142;116;40;40;62;57;40;40;109;489;62;30;30;78;61;20;20;112;102;20;20;20;10;15;88;10;34;10;10;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL2;winkellog;135181.48253850502;2748;49.19267923526384;19.888189133709854;42;1041;2554;180;-365;178.14538862529895;0.0005754273499213681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10;84;10;45;239;10;10;10;10;10;114;10;10;10;10;10;14;10;58;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;32;29;23;10;10;10;10;10;52;20;20;20;20;20;20;20;20;83;30;30;103;102;30;30;96;40;40;40;107;489;66;30;30;78;62;20;20;93;112;20;22;22;20;25;98;44;44;35;20;20;30;10;10;10;13;10;10;10;10;10;10;10;10;10;10;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL3;euklid;707140.6785580508;3564;198.4120871375002;132.72175016075104;35;149;4397;50;-772;594.39020037685;3.0204491088829037;1760;10;10;10;10;10;10;10;10;10;10;67;10;10;10;10;52;75;10;10;10;10;29;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;462;10;10;10;97;375;20;20;21;24;42;10;10;10;10;108;111;10;10;10;125;10;10;10;27;20;22;20;77;17;26;10;10;10;10;10;10;10;43;10;10;10;10;10;10;10;10;10;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL3;winkel;203089.6446091428;3564;56.98362643354175;29.454595954015776;38;2691;2112;340;-303;178.08072067413903;0.0005089973359570691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;10;314;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;461;10;10;10;10;10;10;19;10;42;10;10;10;10;10;10;65;20;20;104;38;30;73;91;42;66;60;20;20;20;20;91;20;20;20;20;22;20;54;20;20;20;20;20;30;20;20;20;64;10;10;10;10;10;50;20;20;20;20;64;20;20;97;20;20;77;30;30;31;54;31;30;49;77;40;40;40;40;76;30;30;30;30;30;98;30;30;59;100;40;40;127;97;64;40;171;34;22;20;71;10;10;10;10;10;10;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL3;winkellog;162239.0605967945;3564;45.521621940739195;18.303298945465155;36;146;4625;47;-922;174.6123470870871;1.7439114723893146e-05;2523;10;10;10;10;10;10;10;10;10;39;10;10;10;10;10;10;10;10;10;10;10;10;10;10;46;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;461;10;10;10;91;10;10;10;10;10;42;10;10;10;10;108;58;10;10;87;28;20;63;81;26;56;10;10;10;10;26;10;10;10;10;10;10;10;44;10;10;10;10;10;10;10;10;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL4;euklid;434449.4113544803;2276;190.88286966365567;131.28206185217206;241;0;2769;0;-560;557.3053349577682;0.9216129309660517;191;12;72;18;20;207;64;20;20;122;85;122;54;109;61;33;52;20;20;20;20;20;20;30;10;10;10;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;109;10;146;10;10;10;10;10;10;10;40;20;34;89;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;14;10;10;67;10;10;10;10;10;10;104;12;10;10;10;37;10;10;10;10;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL4;winkel;104363.78556167413;2276;45.85403583553345;23.177122780742877;248;169;2705;32;-500;177.12424876857062;0.02830967943060972;0;0;0;20;20;130;27;33;15;113;20;20;20;104;20;101;20;14;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;10;10;10;94;31;30;30;46;30;30;139;20;20;22;20;20;20;20;20;20;65;49;66;30;47;30;30;75;59;32;182;20;105;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;14;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;20;20;264;20;20;40;10;10;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL4;winkellog;109196.94800536634;2276;47.977569422392946;27.048799424805587;243;654;2380;156;-492;172.5700011158213;2.7203695190929752e-05;0;0;0;0;10;10;10;10;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;23;10;10;10;10;10;10;10;10;10;40;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;37;31;20;68;30;30;30;44;69;40;88;40;125;30;30;30;70;20;20;20;20;20;20;20;20;20;20;20;20;68;24;20;20;20;20;20;20;20;77;108;31;20;153;22;44;23;20;20;20;20;251;10;10;10;10;81;20;86;25;10;10;10;10;10;10;70;10;10;10;10;10;10;10;111;10;10;10;10;10;11;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL5;euklid;553931.1662202852;3884;142.61873486619083;99.91191803091152;167;0;4746;0;-709;482.42987737640493;2.176003627935029;1316;59;20;20;20;20;20;20;20;20;152;20;20;25;20;103;24;108;20;100;386;10;10;10;10;10;10;10;10;10;55;103;16;10;10;10;10;10;10;46;64;103;63;30;25;39;92;29;10;48;20;20;20;42;10;10;10;28;10;132;10;10;10;10;10;10;10;125;10;26;10;10;25;10;10;10;10;33;20;20;60;66;10;14;10;10;39;10;10;10;10;10;80;34;10;10;10;10;216;10;10;10;10;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL5;winkel;127663.26761293369;3884;32.86901843793349;14.638861433277116;327;0;5124;0;-721;173.575209759435;0.023123760007765372;1475;116;20;20;20;20;20;20;20;20;67;20;20;25;20;20;20;107;20;33;20;20;20;20;20;20;20;20;20;46;76;128;38;30;30;97;30;30;66;30;116;40;30;30;30;52;99;34;36;120;51;43;41;56;30;30;58;30;30;20;20;20;20;20;20;107;66;30;30;79;30;72;33;23;25;59;50;72;60;10;10;10;10;27;10;10;10;10;10;10;10;10;10;104;22;24;35;36;10;10;10;10;10;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL5;winkellog;124786.1639854485;3884;32.12826055238118;13.540519122176288;336;64;5077;29;-721;173.575209759435;2.3355327457064847e-05;1475;116;20;20;20;20;20;20;20;20;67;20;20;25;20;20;20;107;20;33;20;20;20;20;20;20;20;20;20;46;76;128;38;30;30;97;30;30;66;30;116;40;30;30;30;52;99;34;36;120;51;43;41;56;30;30;58;30;30;20;20;20;20;20;20;107;66;30;30;79;30;72;33;23;25;59;50;72;60;10;10;10;10;27;10;10;10;10;10;10;10;10;10;104;22;24;14;10;10;10;10;10;10;344;10;10;10;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL6;euklid;538884.7377501487;2972;181.32057124836768;79.0611410803182;47;0;3918;0;-452;547.6954428661235;1.1870601554841897;0;0;0;0;0;0;0;0;0;0;0;0;12;11;74;20;20;20;20;64;10;10;22;35;97;47;96;103;30;30;58;30;64;62;163;87;52;49;63;75;32;30;28;20;20;20;20;20;20;20;90;32;30;78;87;43;20;44;20;20;20;20;20;20;20;48;92;116;20;20;20;20;20;20;47;20;44;20;77;20;68;20;20;20;455;20;20;20;26;83;20;74;20;97;10;10;10;10;10;10;10;48;15;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL6;winkel;146446.2745219669;2972;49.27532790106558;13.689429821410837;280;871;2961;326;-420;179.80638466285706;0.0032388231582760017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;15;85;10;49;33;38;40;91;63;42;54;65;60;50;157;77;41;39;53;65;21;20;20;10;10;10;10;10;10;10;58;21;20;24;20;31;77;17;10;10;10;10;20;10;10;37;72;20;20;10;10;14;10;10;10;10;10;53;27;10;10;10;10;10;10;10;10;10;10;10;45;20;68;20;20;20;266;30;30;89;30;83;183;288;10;10;10;10;10;10;66;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;51;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;10;10;10;59;20;21;10;10;10;10;10;13;10;10;10;10;10;10;16;47;10;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL6;winkellog;140008.86804061107;2972;47.1093095695192;12.209474916672221;280;871;2963;326;-420;179.80638466285706;6.8288524942785525e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;15;85;10;49;33;38;40;91;63;42;54;65;60;50;157;77;41;39;53;65;21;20;20;10;10;10;10;10;10;10;58;21;20;24;20;31;77;17;10;10;10;10;20;10;10;37;72;20;20;10;10;14;10;10;10;10;10;53;27;10;10;10;10;10;10;10;10;10;10;17;20;74;20;20;20;68;266;30;30;89;30;49;183;288;10;10;10;10;10;10;66;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;51;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;10;10;10;59;20;21;10;10;10;10;10;13;10;10;10;10;10;10;16;47;10;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL7;euklid;411953.2983084008;2372;173.67339726323812;97.48625483498655;71;219;2868;57;-528;550.1617521583069;8.962233968102266;40;10;10;44;20;20;22;67;55;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;30;10;10;10;10;11;10;11;10;239;10;10;46;10;10;10;10;23;23;61;45;20;20;81;59;30;30;30;30;30;98;179;33;30;86;20;20;20;448;76;10;10;10;12;10;10;51;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;58;10;10;10;10;10;10;10;10;10;10;10;10;10;79;10;10;10;10;10;10;10;10;57;10;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL7;winkel;131337.41691768126;2372;55.36990595180492;19.38797951632292;489;46;2456;3;-344;179.6632306514583;0.05647595643205568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;10;123;20;20;61;126;10;10;10;64;20;20;67;95;41;104;77;97;50;43;30;73;30;134;38;160;99;20;32;20;20;60;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;36;12;10;10;10;10;18;216;20;20;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL7;winkellog;117612.03056966994;2372;49.58348674943927;14.81028685940469;70;76;3067;3;-363;179.66106998896115;0.0001000718991066002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;10;89;10;60;117;135;30;30;71;156;30;20;20;74;51;54;73;40;41;124;97;99;80;73;52;93;50;102;48;107;99;24;32;20;20;60;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;36;12;10;10;10;10;10;10;103;115;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL8;euklid;564259.6244132633;3052;184.881921498448;96.67522121694576;67;2882;1161;374;-224;540.0577876719353;2.379557038893183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;59;11;77;10;206;13;10;82;59;21;18;10;10;10;10;10;10;10;10;76;20;22;20;52;20;66;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;115;20;26;208;34;78;40;63;39;30;30;30;86;70;30;95;30;30;84;68;83;35;264;39;74;30;30;30;30;79;20;20;20;20;20;22;20;20;20;20;20;20;20;20;20;20;20;20;20;51;164;20;20;18;10;10;10;10;10;10;10;10;10;21;10;10;10;23;82;10;10;10;66;10;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;1;BGL8;winkel;225021.68351488747;3052;73.72925410055291;35.089596642250484;230;3667;617;893;-122;175.928230868749;0.028873530040074834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;10;12;10;13;10;10;10;39;10;10;10;10;10;10;10;10;162;24;20;20;55;20;37;20;286;30;47;30;220;30;30;30;52;30;30;30;45;146;60;60;67;62;60;74;60;148;88;65;20;20;77;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;15;10;77;10;10;10;10;10;10;10;42;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;26;10;10;10;10;10;10;10;10;10;10;10;1140
pb37;1;BGL8;winkellog;210282.36808510596;3052;68.89985848135844;32.700139186712576;238;3559;687;893;-59;175.92823086874898;0.0077685767180043315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;10;40;20;140;57;20;167;65;30;47;30;294;30;47;30;48;34;30;30;92;30;30;33;45;146;60;60;67;62;60;63;60;148;87;65;20;20;77;10;10;10;39;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;15;10;77;10;10;10;10;10;10;10;42;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;26;10;10;10;10;10;10;10;10;10;10;10;1140
pb37;2;Spot1;euklid;368501.26751160034;1948;189.16902849671476;119.89148620040001;228;0;2233;0;-396;445.41972240469596;2.2305492770555366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;30;10;10;10;18;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;111;31;10;11;11;10;10;10;10;10;10;10;10;49;123;44;20;20;20;20;41;20;20;111;20;20;20;26;10;10;10;10;10;39;30;23;23;15;48;24;38;22;90;14;25;10;10;10;10;24;20;399;142;10;10;10;10;10;10;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb37;2;Spot1;winkel;77559.8737113832;1948;39.81513024198316;8.434424756618995;246;0;2427;0;-398;179.4235455992608;0.006284684646138227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;10;10;10;18;21;13;10;10;10;10;10;29;69;10;10;10;10;10;10;10;10;36;10;10;10;10;10;10;10;33;34;30;73;30;127;59;84;50;43;30;30;30;39;369;30;31;52;61;20;20;20;20;20;49;20;44;33;34;22;20;35;68;12;24;23;10;10;10;10;10;10;10;15;20;17;10;10;80;10;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
