Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query before ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb8;1;BGL1;euklid;3978696.2281771377;23733;167.64404955872152;85.29034458242872;1007;1685;26899;191;-1832;530.8085457024029;0.9275792599536615;17472;440;40;40;224;40;40;40;40;40;40;40;64;40;212;40;40;543;40;40;40;40;54;40;40;40;40;40;40;40;225;30;30;30;30;30;30;30;30;30;30;30;30;30;642;40;40;40;40;40;40;40;40;82;40;349;40;197;40;40;40;40;40;40;40;40;107;314;30;30;30;30;30;53;40;40;137;40;40;40;103;575;30;30;30;30;30;30;30;30;30;695;20;20;206;759;33;519;84;30;30;30;30;1031;46;30;30;35;144;26;20;20;20;20;16;10;325;477;10;10;10;10;10;10;10;10;10;10;10;10;10;209;10;10;10;10;10;10;10;10;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL1;winkel;890359.7378688734;23733;37.51568440015478;13.14541902215659;1011;4688;25551;327;-2045;179.2057319585433;0.03416431603292844;14426;57;40;40;40;40;40;40;40;40;40;106;40;40;40;662;40;53;535;443;40;40;40;40;227;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;648;40;40;40;40;40;40;40;58;40;40;40;40;40;40;40;40;40;40;40;40;40;40;440;40;40;671;50;379;60;60;60;60;60;126;76;60;60;60;72;70;111;70;70;70;153;80;337;371;279;1073;60;69;60;60;531;60;318;1051;116;50;384;53;50;44;224;40;40;40;44;318;50;50;447;50;50;50;50;50;50;50;62;40;40;40;40;40;451;50;50;349;51;50;50;50;50;50;244;43;30;30;30;34;20;20;20;178;20;20;20;32;10;24;10;10;10;10;10;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL1;winkellog;796937.397055984;23733;33.57929452896743;11.351299662532828;623;5347;25580;387;-2045;179.2057319585433;0.0008507566730102769;14463;57;40;40;40;40;40;40;40;40;40;106;40;40;40;662;40;53;535;443;40;40;40;40;227;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;648;66;40;40;40;40;40;40;58;40;40;40;40;40;40;40;40;40;40;40;40;40;94;440;40;40;671;50;379;60;60;60;60;60;60;76;60;60;60;72;70;111;70;70;70;73;70;327;361;269;1171;60;69;60;60;531;60;318;671;126;60;394;63;60;54;247;50;50;50;48;318;50;50;447;50;50;50;50;50;50;50;59;50;50;50;50;50;461;60;60;359;61;60;257;60;60;60;57;53;40;40;40;44;30;30;30;188;30;30;30;42;20;34;20;20;20;20;20;20;20;20;20;20;20;10;10;10;10;10;10;10;10;10;10;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL2;euklid;3786130.3211107305;22899;165.34042190098828;87.48191137945277;653;10434;19228;1260;-1900;496.42139620641615;1.995153375688632;11564;40;40;40;174;40;40;40;53;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;1248;93;30;30;30;30;30;30;30;30;30;30;36;30;30;30;30;30;30;30;30;30;30;30;30;34;541;40;40;40;40;777;40;40;40;40;40;40;40;431;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;401;50;50;50;50;50;50;50;50;78;518;60;60;60;693;50;50;53;68;496;51;40;40;40;40;40;40;40;40;40;134;40;40;40;40;40;40;40;40;40;40;52;40;40;40;40;753;50;50;50;818;284;474;50;274;60;205;60;60;60;63;57;57;40;40;40;40;40;40;40;308;40;40;40;40;40;40;40;40;40;40;382;36;30;30;32;30;30;30;30;30;30;30;29;20;20;226;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2912
pb8;1;BGL2;winkel;807449.3606838404;22899;35.26133720615923;14.686910502108914;454;21784;9960;2034;-1846;179.00759830229393;0.005390923815107224;4014;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;54;30;30;120;30;30;30;30;30;30;427;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;42;30;30;30;30;30;32;30;30;30;30;30;30;30;30;30;30;30;764;30;30;30;30;30;30;30;30;30;30;30;327;40;40;40;40;40;40;112;50;50;50;50;50;50;50;50;50;50;50;50;50;291;79;102;496;70;70;877;70;70;70;79;70;75;60;60;60;60;392;60;137;70;70;165;70;78;70;70;70;70;70;70;70;196;70;79;70;76;70;796;80;80;80;623;156;514;233;80;80;85;80;80;198;80;82;122;270;70;70;70;70;70;70;432;90;92;452;1013;80;80;80;80;80;80;424;82;70;70;73;70;70;79;70;70;70;70;70;74;70;463;295;172;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;8574
pb8;1;BGL2;winkellog;1242346.3427094496;22899;54.253301135833425;19.571933618024804;510;2756;32220;1254;-8391;179.60118041952765;6.0638095580242246e-05;29485;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;307;20;20;20;20;20;20;20;20;20;1178;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;518;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;253;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1505
pb8;1;BGL3;euklid;5539301.197289727;29699;186.51473777870387;86.71310413254238;437;15930;21900;1513;-3677;732.1455271547677;0.6246372079101891;16409;30;30;30;30;30;30;30;35;30;30;33;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;379;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;234;255;40;40;40;40;55;532;50;50;50;50;50;50;50;63;323;60;60;60;60;539;60;60;60;60;60;60;323;50;50;50;50;477;50;1250;60;60;60;60;60;60;66;50;50;521;40;40;40;40;40;40;739;50;50;50;50;50;50;296;50;50;50;266;50;281;40;47;40;40;567;46;40;912;40;40;40;40;40;40;329;40;141;1059;40;40;40;40;40;40;40;40;40;208;40;47;40;187;30;30;30;30;315;20;20;29;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;6014
pb8;1;BGL3;winkel;1254338.5714452353;29699;42.23504398953619;12.504989595620815;437;28042;11642;2140;-2046;179.16685850495227;0.0016068847917117886;7366;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;168;20;20;20;20;20;20;20;20;20;283;30;30;489;40;40;40;49;52;40;307;40;40;40;40;207;40;40;320;50;50;50;122;305;60;60;60;60;60;64;50;50;50;50;50;629;60;60;726;60;60;60;60;149;70;70;70;70;70;70;200;70;70;320;80;92;276;113;464;90;90;91;90;417;177;92;317;70;70;70;70;395;80;89;80;83;70;100;80;80;280;80;362;90;90;1097;79;823;145;80;93;70;70;70;70;233;79;70;72;312;118;80;244;80;80;83;547;209;50;50;51;50;50;50;279;40;40;40;40;40;40;40;40;53;40;40;40;40;40;40;40;40;40;40;40;40;14670
pb8;1;BGL3;winkellog;1221897.711341421;29699;41.14272235904983;11.451042141844876;437;28444;11463;2190;-2046;179.9563557896238;0.00021453955782011576;7354;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;168;20;20;20;20;20;20;20;20;20;283;30;30;489;40;40;40;49;52;40;307;40;40;40;40;40;40;40;320;50;50;50;122;305;60;60;60;60;60;64;50;50;50;50;50;629;60;60;726;60;60;60;60;149;70;70;70;70;70;70;200;70;70;320;80;93;276;113;464;90;90;91;90;417;177;92;483;70;70;70;70;395;80;89;80;83;70;100;80;80;280;80;362;90;1107;80;79;823;145;80;93;70;70;70;70;233;79;72;70;312;118;80;244;80;80;83;547;212;114;235;41;40;40;40;40;40;40;40;40;40;40;40;40;53;40;40;40;40;40;40;40;40;40;40;40;40;14932
pb8;1;BGL4;euklid;3508813.288584079;18966;185.00544598671723;109.9459250235976;782;13265;10295;988;-1146;564.1392509162418;5.0486963845497455;6843;110;30;30;30;30;427;30;30;30;123;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;40;30;30;30;30;30;30;30;30;30;30;32;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;806;30;30;30;30;30;30;30;30;30;30;30;500;30;30;178;40;40;384;50;50;50;1516;249;50;63;50;50;50;61;50;50;50;666;61;50;50;50;50;1028;50;50;56;1282;248;40;40;40;50;40;40;40;40;323;40;41;40;40;40;47;219;40;40;40;173;30;30;30;30;50;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;3786
pb8;1;BGL4;winkel;1042015.1939480109;18966;54.94122081345623;17.327355780012265;776;12721;14890;1157;-4321;179.19722446812708;0.013790040567389824;12157;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;97;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;106;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;887;60;60;60;60;60;60;215;70;70;70;212;80;804;70;70;70;70;70;70;73;70;70;279;1533;80;70;70;70;76;70;70;70;75;342;60;60;60;60;60;60;60;60;60;66;223;50;50;50;50;50;50;50;450;186;50;50;243;40;40;239;440;55;198;40;72;40;40;40;40;61;30;30;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3168
pb8;1;BGL4;winkellog;796245.5463370057;18966;41.98278742681671;15.33494473836262;774;7769;18898;1157;-4321;179.80764043831874;0.0003913763529369332;17185;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;96;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;806;40;40;40;40;40;40;195;50;50;50;192;60;783;50;50;50;50;50;50;53;50;50;259;60;60;60;60;60;66;60;60;60;65;332;50;50;50;50;50;50;50;50;50;56;213;40;40;40;40;40;40;40;440;176;40;40;233;30;30;229;30;170;188;30;30;30;30;30;30;51;20;20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1306
pb8;1;BGL5;euklid;3865813.5253476365;32365;119.44426155870961;48.56805663284932;437;22251;18038;1292;-2020;680.9629170498932;1.3490795945939311;9252;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;286;20;64;460;46;30;30;30;309;40;42;47;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;121;50;419;50;1135;96;447;50;98;68;385;60;60;67;60;60;60;70;60;60;60;60;60;60;60;556;50;50;50;50;50;474;40;40;40;40;49;40;40;40;40;40;40;707;40;60;2048;50;455;60;60;60;60;207;70;137;70;289;60;60;60;60;60;72;73;137;70;70;70;70;260;473;80;1077;80;108;103;221;213;90;90;90;147;100;786;110;946;409;273;104;97;80;147;80;80;358;86;80;83;373;70;145;129;60;60;472;130;70;70;347;88;70;245;80;83;431;80;1281;80;80;84;60;599;50;50;237;50;50;69;40;40;40;40;40;40;40;40;46;40;40;48;40;40;40;40;40;40;4982
pb8;1;BGL5;winkel;975813.9050113804;32365;30.150282867646546;6.962599263713523;415;29140;13874;2634;-1233;177.4504093487876;0.0008811126033533337;4722;30;30;51;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;270;30;274;40;40;40;46;40;40;44;43;40;102;50;50;341;434;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;719;73;886;806;70;70;70;70;70;70;79;60;68;60;50;50;50;50;50;241;60;60;65;60;207;70;70;70;70;70;70;70;70;70;70;78;75;70;70;70;70;70;70;70;70;870;90;91;90;93;80;80;80;80;80;307;70;392;319;90;90;90;90;105;169;100;100;100;100;100;111;335;1097;100;152;110;238;255;120;120;210;120;421;124;120;120;128;118;964;110;110;189;110;113;475;305;113;100;377;90;90;498;80;80;493;90;196;80;355;607;90;2338;630;100;109;100;439;80;80;81;70;938;50;67;179;50;50;58;50;50;50;50;50;50;50;393;48;40;40;48;40;40;40;40;40;40;9407
pb8;1;BGL5;winkellog;905778.5309776322;32365;27.98635967797411;5.910389088265845;417;32605;9938;2631;-687;177.45040934872202;1.799974671651251e-05;2213;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;260;20;264;30;30;30;36;30;30;34;33;30;92;40;40;331;50;50;50;50;50;50;424;50;50;50;50;50;50;50;50;50;50;135;603;86;806;70;70;70;70;70;70;79;60;68;60;50;50;50;50;50;241;60;60;65;60;207;70;70;70;70;70;70;70;70;70;70;78;75;70;70;70;70;70;70;78;80;915;110;292;110;113;100;100;247;110;374;337;80;402;329;100;100;100;100;117;169;100;100;100;100;100;111;335;1097;100;152;110;238;255;120;120;210;120;421;1134;130;130;138;128;974;120;129;190;120;123;485;320;123;110;387;100;100;508;90;90;503;100;206;90;365;617;100;2348;640;110;119;110;449;90;90;91;80;948;60;269;189;60;60;68;60;60;60;60;60;60;60;403;60;50;50;58;50;50;50;50;50;50;10096
pb8;1;BGL6;euklid;3442944.1384698683;24766;139.01898322175032;65.84253551148255;1273;14537;15020;807;-778;535.5944079854936;1.3542503453830608;1281;961;30;30;30;30;30;30;30;30;30;30;30;30;88;319;307;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;66;40;174;40;40;40;40;40;460;143;60;60;60;60;60;60;1061;70;70;70;70;70;70;364;600;81;70;70;70;70;70;70;70;70;80;136;80;70;70;70;70;70;70;70;242;1408;70;70;263;90;80;96;1124;342;70;70;74;997;80;80;233;1329;70;70;70;70;77;332;119;60;60;69;60;60;60;60;60;60;60;60;60;60;60;193;139;68;60;60;558;380;624;130;517;448;290;1275;428;70;70;70;70;70;70;70;267;67;60;60;60;60;60;60;60;60;60;60;60;396;294;330;60;60;335;70;70;70;70;70;70;83;538;60;674;40;181;20;20;20;20;20;20;20;20;26;20;20;20;20;20;20;20;20;20;20;20;25;20;20;20;20;20;20;2148
pb8;1;BGL6;winkel;890004.3584576246;24766;35.93654035603749;8.187282106539117;414;22141;12710;3541;-780;178.9487419641175;0.005034049971639277;2188;20;20;20;20;96;30;30;30;30;30;30;30;30;30;540;329;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;499;194;60;60;60;60;60;60;109;71;70;70;70;98;70;70;70;645;80;80;156;80;75;239;70;876;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;343;83;80;807;70;70;70;70;70;371;80;80;84;70;69;68;60;60;60;190;470;70;70;70;70;70;342;129;70;70;70;1075;60;60;60;60;60;60;60;533;60;60;63;76;124;60;813;80;192;80;80;80;456;284;90;90;90;90;92;664;417;985;80;272;88;82;70;120;80;80;80;80;80;76;78;82;77;73;70;70;70;70;70;70;329;147;69;60;63;49;40;40;121;58;50;117;50;50;50;50;50;54;50;50;50;50;50;50;50;50;216;40;40;44;40;40;40;40;40;40;40;9615
pb8;1;BGL6;winkellog;802643.1961058718;24766;32.409076803112;7.215629279923392;953;21134;13176;3541;-780;178.9487419485316;3.6326604810691605e-05;2188;20;20;20;20;96;30;30;30;30;30;30;30;30;30;540;329;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;499;194;60;60;60;60;60;60;109;71;70;70;70;98;70;70;70;645;80;80;156;80;75;239;70;876;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;343;83;80;807;70;70;70;70;70;70;767;80;84;70;69;68;60;60;60;270;1009;70;70;70;70;70;342;129;70;70;70;68;60;60;60;60;60;60;60;533;60;60;63;76;124;60;813;80;192;80;80;80;456;284;90;90;90;90;92;664;417;985;80;272;88;82;70;120;80;80;80;80;80;76;78;82;77;73;70;70;70;70;70;70;329;147;69;60;63;49;40;40;121;50;58;117;50;50;50;50;50;54;50;50;50;50;50;50;50;50;216;40;40;44;40;40;40;40;40;40;40;9615
pb8;1;BGL7;euklid;2645146.020428963;19766;133.82303047804123;86.00313983232331;110;14334;10065;1596;-498;453.7344373631106;1.1558652500416648;0;0;0;37;10;10;189;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;168;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;444;181;10;10;10;10;10;10;10;10;10;10;10;10;10;21;34;20;1286;20;500;231;40;40;591;50;66;50;50;56;50;55;50;1240;672;60;77;60;60;60;395;60;387;60;642;73;598;50;50;50;174;269;69;50;50;50;50;150;54;60;40;40;40;40;40;40;40;40;40;40;432;43;42;40;40;46;40;40;40;40;40;40;40;40;252;32;30;30;30;38;30;30;311;40;40;40;40;40;42;40;49;117;65;50;211;40;40;40;40;40;40;40;1319;50;50;50;53;50;50;745;50;50;50;60;50;179;57;50;183;52;50;56;50;353;55;42;40;40;40;49;40;40;40;40;46;40;40;40;48;40;40;400;40;144;30;30;26;20;5913
pb8;1;BGL7;winkel;762383.4232603987;19766;38.5704453738945;16.322098674484394;122;15832;9547;1603;-624;169.93748416421715;0.0019572544370745513;803;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;229;20;20;20;20;20;20;20;20;20;20;655;20;20;103;20;144;20;101;705;40;40;40;40;40;40;41;30;30;32;642;30;30;30;30;30;175;40;40;40;37;30;696;30;30;30;111;40;71;50;50;50;50;50;50;463;60;564;93;70;70;70;70;70;70;70;70;70;70;272;83;70;70;83;70;70;70;70;70;70;604;178;143;71;70;77;733;50;50;50;50;50;50;50;50;50;50;50;50;50;251;60;60;60;60;341;50;50;50;43;40;40;90;767;62;377;50;50;50;50;50;50;50;50;50;50;62;50;50;50;50;268;160;40;40;40;40;40;40;40;40;116;50;50;50;50;50;63;50;50;50;187;50;49;40;40;40;40;40;36;30;30;30;46;30;30;30;30;30;30;101;40;40;40;40;40;40;40;106;40;1345;30;6802
pb8;1;BGL7;winkellog;715751.6657099357;19766;36.21125496862975;15.08955106135826;122;16568;9014;1603;-624;169.93748416421715;0.00010097301017409269;803;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;229;20;20;20;20;20;20;20;20;20;20;655;20;20;103;20;144;20;101;705;40;40;40;40;40;40;41;30;30;32;642;30;30;30;30;30;175;40;40;40;37;30;696;30;30;30;111;40;71;50;50;50;50;50;50;463;60;560;93;70;70;70;70;70;70;70;70;70;70;274;86;70;70;83;70;70;70;70;70;70;70;178;143;71;70;77;733;50;50;50;50;50;50;50;50;50;50;50;50;50;251;60;60;60;707;351;60;60;60;53;50;50;50;116;62;377;50;50;50;50;50;50;50;50;50;313;52;40;40;40;40;40;104;40;40;40;40;40;40;40;40;117;50;50;50;50;50;63;50;50;50;187;50;53;50;50;50;353;50;47;40;40;40;56;40;40;40;748;40;40;111;50;51;50;50;50;50;50;116;55;50;50;7575
pb8;1;BGL8;euklid;4231304.555856406;25433;166.3706427026464;88.79655836013566;695;32134;2210;5889;-609;960.368731339174;4.448313508063324;891;20;20;32;22;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;247;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1312;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;153;20;20;20;20;20;20;20;508;30;30;40;296;30;30;30;30;30;30;30;30;35;215;116;30;30;30;230;20;199;241;40;40;45;32;30;30;30;45;68;54;155;40;40;40;50;40;88;767;48;30;30;30;30;30;30;30;30;120;40;40;40;37;30;92;40;40;50;30;30;30;30;30;136;700;30;30;30;30;25167
pb8;1;BGL8;winkel;1224862.52156452;25433;48.16036336902921;15.151559292069717;460;30420;4463;6479;-672;176.75529779804734;0.009632404563251434;472;10;10;10;10;87;20;20;20;20;20;20;20;20;20;533;20;20;20;20;20;25;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;23;10;122;20;20;20;20;20;20;20;20;20;20;991;30;30;30;32;30;30;30;30;30;30;30;30;30;30;30;30;30;30;38;30;30;30;30;30;30;30;30;30;30;30;30;30;30;476;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;164;30;30;30;30;173;30;30;30;30;30;30;37;37;224;30;30;30;30;30;30;30;30;30;212;30;43;220;30;297;30;243;40;115;419;50;50;50;50;79;629;50;63;146;50;50;50;50;50;54;40;240;40;30;30;30;30;30;103;533;40;40;40;444;30;30;30;30;30;32;20;20;20;29;338;30;30;30;27;20;23233
